Created file at epoch: 1136
(Timestamp: 7388180) Temperature Readings: [28.06, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 18.28mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7388690) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.01V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.23mA]
(Timestamp: 7389200) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.58mA]
(Timestamp: 7389711) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 23.87, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.28V, Current: 116.89mA]
(Timestamp: 7390218) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.32, 23.55, 24.19, 40.32], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.56mA]
(Timestamp: 7390724) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 39.68], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.58mA]
(Timestamp: 7391230) Temperature Readings: [28.39, 22.58, 27.10, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.26V, Current: 116.23mA]
(Timestamp: 7391738) Temperature Readings: [28.06, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 39.68], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7392247) Temperature Readings: [28.39, 22.90, 26.77, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7392755) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 39.68], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.29V, Current: 117.54mA]
(Timestamp: 7393264) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 39.35], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.25V, Current: 115.25mA]
(Timestamp: 7393774) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.32, 23.87, 23.87, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.23mA]
(Timestamp: 7394284) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 24.19, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.26V, Current: 116.56mA]
(Timestamp: 7394794) Temperature Readings: [28.39, 22.90, 27.42, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.96mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.56mA]
(Timestamp: 7395304) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 40.00], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.28V, Current: 117.54mA]
(Timestamp: 7395815) Temperature Readings: [28.06, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 39.68], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.89mA]
(Timestamp: 7396322) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.87, 24.19, 39.03], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.93mA]
(Timestamp: 7396828) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 39.35], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.28V, Current: 116.89mA]
(Timestamp: 7397335) Temperature Readings: [28.39, 22.90, 26.77, 16.77, 30.00, 23.87, 24.19, 39.03], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.93mA]
(Timestamp: 7397842) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 38.71], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7398351) Temperature Readings: [28.39, 22.90, 26.77, 16.77, 30.00, 23.87, 24.19, 38.71], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.27mA]
(Timestamp: 7398859) Temperature Readings: [28.06, 22.90, 27.10, 17.10, 30.00, 23.55, 24.19, 38.71], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.24V, Current: 113.95mA]
(Timestamp: 7399368) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.87, 24.19, 38.71], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7399878) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.24V, Current: 113.95mA]
(Timestamp: 7400388) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.87, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.63mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.58mA]
(Timestamp: 7400898) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.55, 24.19, 38.71], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7401411) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.55, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.25V, Current: 115.25mA]
(Timestamp: 7401917) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.55, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7402424) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.23, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.58mA]
(Timestamp: 7402930) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.55, 24.19, 38.06], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.93mA]
(Timestamp: 7403437) Temperature Readings: [28.39, 22.90, 26.77, 16.77, 30.00, 23.55, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.23mA]
(Timestamp: 7403945) Temperature Readings: [28.06, 22.90, 27.10, 16.77, 30.00, 23.55, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.27V, Current: 116.23mA]
(Timestamp: 7404454) Temperature Readings: [28.39, 22.90, 26.77, 16.77, 29.68, 23.87, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.26V, Current: 116.23mA]
(Timestamp: 7404963) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.55, 24.19, 38.71], Solar Cell 1: [Voltage: 0.01V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.26V, Current: 116.23mA]
(Timestamp: 7405472) Temperature Readings: [28.39, 23.23, 27.10, 16.77, 30.00, 23.55, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.26V, Current: 116.23mA]
(Timestamp: 7405982) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.87, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.27V, Current: 115.91mA]
(Timestamp: 7406492) Temperature Readings: [28.39, 22.90, 27.10, 16.77, 30.00, 23.55, 24.19, 37.74], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.24V, Current: 113.95mA]
(Timestamp: 7407002) Temperature Readings: [28.06, 22.90, 26.77, 17.10, 30.00, 23.55, 24.19, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.28V, Current: 116.89mA]
(Timestamp: 7407515) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.55, 24.52, 38.39], Solar Cell 1: [Voltage: 0.00V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.28V, Current: 116.89mA]
(Timestamp: 7408022) Temperature Readings: [28.39, 23.23, 27.10, 17.10, 30.00, 23.55, 24.19, 38.06], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7408528) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.55, 24.19, 37.74], Solar Cell 1: [Voltage: 0.01V, Current: 17.30mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7409034) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.87, 24.19, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7409541) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.55, 24.19, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.25mA]
(Timestamp: 7410049) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.19, 37.74], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7410558) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.23, 24.19, 37.10], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.23V, Current: 112.97mA]
(Timestamp: 7411067) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 36.13], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.66mA]
(Timestamp: 7411576) Temperature Readings: [28.06, 21.61, 26.77, 17.42, 30.65, 23.55, 24.19, 37.10], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.22V, Current: 112.32mA]
(Timestamp: 7412086) Temperature Readings: [28.39, 26.45, 26.77, 17.10, 30.97, 23.23, 23.87, 36.13], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.34mA]
(Timestamp: 7412596) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.23, 24.19, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.66mA]
(Timestamp: 7413107) Temperature Readings: [28.39, 23.23, 27.10, 17.10, 29.68, 23.23, 24.19, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.24V, Current: 113.95mA]
(Timestamp: 7413618) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.23, 24.19, 36.45], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.22V, Current: 112.32mA]
(Timestamp: 7414124) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.23, 24.19, 37.10], Solar Cell 1: [Voltage: 0.01V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.23V, Current: 112.97mA]
(Timestamp: 7414631) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.52, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.24V, Current: 114.27mA]
(Timestamp: 7415137) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.19, 37.10], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.24V, Current: 114.27mA]
(Timestamp: 7415644) Temperature Readings: [28.39, 22.90, 27.10, 17.10, 30.00, 23.23, 24.19, 36.45], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.24V, Current: 113.62mA]
(Timestamp: 7416153) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 29.68, 23.23, 24.19, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.58mA]
(Timestamp: 7416662) Temperature Readings: [28.39, 23.23, 27.10, 17.10, 30.00, 23.23, 24.19, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.25mA]
(Timestamp: 7417171) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.19, 37.42], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 115.25mA]
(Timestamp: 7417680) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 37.10], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7418190) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.19, 35.81], Solar Cell 1: [Voltage: 0.01V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.23V, Current: 113.30mA]
(Timestamp: 7418701) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.34mA]
(Timestamp: 7419211) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 36.13], Solar Cell 1: [Voltage: 0.01V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7419722) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.52, 36.45], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 115.25mA]
(Timestamp: 7420228) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 36.45], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.60mA]
(Timestamp: 7420735) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 36.45], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.93mA]
(Timestamp: 7421241) Temperature Readings: [28.39, 22.90, 26.77, 17.10, 30.00, 23.23, 24.19, 36.13], Solar Cell 1: [Voltage: 0.00V, Current: 16.98mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.93mA]
(Timestamp: 7421749) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.48], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.66mA]
(Timestamp: 7422258) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.55, 24.19, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.24V, Current: 113.95mA]
(Timestamp: 7422767) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.27mA]
(Timestamp: 7423276) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 35.16], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.66mA]
(Timestamp: 7423786) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.16], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.21V, Current: 111.01mA]
(Timestamp: 7424296) Temperature Readings: [28.39, 23.23, 27.10, 17.10, 30.00, 23.23, 24.52, 34.84], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.19V, Current: 109.70mA]
(Timestamp: 7424806) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.32, 23.23, 24.52, 33.87], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.19V, Current: 109.05mA]
(Timestamp: 7425319) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 34.19], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.18V, Current: 108.72mA]
(Timestamp: 7425826) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 34.19], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.17V, Current: 107.74mA]
(Timestamp: 7426332) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 34.19], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.18V, Current: 108.07mA]
(Timestamp: 7426839) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 34.84], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.22V, Current: 111.99mA]
(Timestamp: 7427345) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.01V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7427854) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.16], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.19V, Current: 110.03mA]
(Timestamp: 7428362) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7428870) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.25mA]
(Timestamp: 7429379) Temperature Readings: [28.71, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.93mA]
(Timestamp: 7429889) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 35.81], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.26V, Current: 115.91mA]
(Timestamp: 7430399) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.19, 35.16], Solar Cell 1: [Voltage: 0.01V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.25V, Current: 114.27mA]
(Timestamp: 7430909) Temperature Readings: [28.39, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 33.55], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.25V, Current: 115.25mA]
(Timestamp: 7431420) Temperature Readings: [28.06, 23.23, 26.77, 17.10, 30.00, 23.55, 23.87, 33.55], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.31V, Current: 117.54mA]
(Timestamp: 7431926) Temperature Readings: [28.71, 23.55, 26.77, 17.10, 29.68, 23.23, 24.52, 33.55], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7432433) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 33.55], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.31V, Current: 116.89mA]
(Timestamp: 7432939) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 33.55], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.32V, Current: 116.56mA]
(Timestamp: 7433447) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 33.55], Solar Cell 1: [Voltage: 0.00V, Current: 16.65mA], Solar Cell 2: [Voltage: 1.32V, Current: 116.23mA]
(Timestamp: 7433955) Temperature Readings: [28.39, 23.23, 27.10, 17.42, 30.00, 23.23, 24.52, 33.23], Solar Cell 1: [Voltage: 0.01V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.32V, Current: 116.23mA]
(Timestamp: 7434464) Temperature Readings: [28.39, 23.23, 26.45, 17.10, 30.00, 23.23, 24.52, 33.23], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.32V, Current: 116.23mA]
(Timestamp: 7434973) Temperature Readings: [28.71, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 33.23], Solar Cell 1: [Voltage: 0.01V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.31V, Current: 117.54mA]
(Timestamp: 7435483) Temperature Readings: [28.39, 23.23, 26.45, 17.42, 30.00, 23.55, 24.52, 33.23], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7435993) Temperature Readings: [28.71, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.01V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7436503) Temperature Readings: [28.39, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 32.90], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7437013) Temperature Readings: [28.71, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7437524) Temperature Readings: [28.39, 23.55, 26.45, 17.10, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7438031) Temperature Readings: [28.71, 23.55, 26.77, 17.42, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7438537) Temperature Readings: [28.71, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7439043) Temperature Readings: [28.06, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7439551) Temperature Readings: [28.71, 23.23, 26.45, 17.42, 30.00, 23.23, 24.52, 32.58], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7440060) Temperature Readings: [28.71, 23.23, 26.45, 17.10, 30.00, 23.23, 24.52, 31.94], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7440568) Temperature Readings: [28.39, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 31.94], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.31V, Current: 117.54mA]
(Timestamp: 7441077) Temperature Readings: [28.39, 23.55, 26.77, 17.42, 30.00, 23.23, 24.52, 31.94], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7441588) Temperature Readings: [28.71, 23.55, 26.77, 17.42, 30.32, 23.23, 24.52, 31.94], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7442098) Temperature Readings: [28.71, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 31.94], Solar Cell 1: [Voltage: 0.01V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7442608) Temperature Readings: [28.39, 23.23, 26.77, 17.10, 30.00, 23.23, 24.52, 31.61], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7443121) Temperature Readings: [28.39, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 31.29], Solar Cell 1: [Voltage: 0.00V, Current: 16.32mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7443628) Temperature Readings: [28.71, 23.55, 26.77, 17.42, 30.00, 23.23, 24.52, 31.29], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.87mA]
(Timestamp: 7444134) Temperature Readings: [28.39, 23.55, 26.77, 17.42, 30.00, 23.23, 24.52, 31.29], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7444640) Temperature Readings: [28.39, 23.23, 26.77, 17.42, 30.00, 23.23, 24.52, 31.61], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
(Timestamp: 7445147) Temperature Readings: [28.39, 23.23, 26.45, 17.42, 30.00, 23.23, 24.52, 31.29], Solar Cell 1: [Voltage: 0.00V, Current: 16.00mA], Solar Cell 2: [Voltage: 1.30V, Current: 117.54mA]
